B,35,1.9818767299545936,2.552500227815309
C,48,1.779818091002328,2.4491665982963573
D,20,2.3570114276763268,2.298684029367851
B,53,2.754620631812308,1.7999772671255923
C,11,2.2007800929540515,2.0567757756062663
A,58,2.4407713893641043,2.0377220353577243
B,29,2.9989827104155777,3.144702657467781
B,62,1.7357356633445857,1.8111429570667181
A,92,2.71159719723178,1.6256303966178662
B,66,3.37271989391804,2.86518249477293
B,36,3.201387429544555,2.8190580749251115
A,31,1.436345956453439,2.442034361627203
D,58,2.488238321051403,1.3089953579797324
D,85,3.202521240715807,2.0048185528139233
C,3,2.896833229129409,3.051965578006318
A,30,2.94431074927252,2.3575205166832323
B,15,2.1041896331099847,1.4145374516394775
A,94,2.195321366948193,1.748362089394727
B,3,1.537187317445453,2.7550753164569435
D,57,2.904785506936817,2.1102432457595337
A,91,2.287323014913981,2.7776345205474398
A,67,3.3400551121695408,1.703530520366643
D,6,1.5329591057364786,1.5672094158842311
C,43,1.7018718214610882,1.5323773514113253
D,48,2.2865006152680274,1.6161028611407562
D,26,2.2937717222077483,1.8128736883955705
D,25,2.5315410812200696,1.8898940213705686
A,6,1.5344664527435585,2.181181322821744
B,49,2.8252405616643097,1.8241490225644994
A,57,2.233003910039684,2.6200675621964535
B,16,1.7179369536875542,2.0152887580827956
D,37,2.550973846073136,3.0113354815863707
C,87,2.897830836645011,2.926932778411777
D,2,2.356422147715571,1.7480129048380297
D,31,2.6916512743159466,2.7909406222499147
C,18,2.8898657072005416,2.2571836328644905
C,49,1.9435291445184422,2.0013108308405476
D,40,2.732729749214185,1.5234608665300653
B,95,1.2697542883205049,2.822378189429356
B,83,1.9474954161716336,1.8323813109510647
C,71,1.9398388518355194,2.3236265977079382
D,11,2.222461706289287,1.5987100874756859
A,83,1.6470840687240107,3.160104769081175
C,98,3.16404605424382,2.0135802607985474
B,70,2.8349680870594143,2.698534726293548
B,33,2.16599138839807,2.4701221009491015
D,95,2.7715931350292844,1.9745494772571948
B,69,2.802400924229823,2.0338634355495375
C,15,1.4813611986212865,2.3414567611409454
A,17,2.177718377032334,1.9643768596604916
A,99,2.559686489874674,2.427013640393371
D,91,2.1703005119200953,2.099328530318053
C,26,2.192155177438586,1.5449321268396936
D,23,2.5488271224504104,1.4381825052096724
C,41,1.621678722383698,2.4329037664651416
C,50,1.3588254867340845,2.3433860165005385
C,78,1.6626837744787606,1.467046293789903
A,70,2.0399464952334276,2.244730696615307
B,28,2.231410036343068,2.6628329816998866
A,83,2.860460997226478,2.75774946176525
D,70,1.5057934588188049,2.5067093398921214
B,35,1.469939863877534,2.3654854764832303
D,65,2.8541563842164486,1.746360898992217
A,69,3.111720341103463,2.3544033561043087
D,26,1.906436908581743,1.581758594196307
A,38,2.513922940198858,2.9032636527113294
A,49,2.53803699643675,1.8861584579992803
D,5,1.5700648153198067,1.5844045595878238
C,31,2.9175941488245893,1.3924695286276803
C,38,2.190732849133563,2.0314215195700553
C,15,1.3749239187161455,2.463881264148441
D,55,1.9466266928320561,1.4276132427979993
B,20,2.99857991133619,1.7436785515511244
C,98,2.2412117756017524,3.227725933145083
B,54,2.932453055011445,1.7547887985943662
C,18,2.4615844833485663,2.785268635187749
C,69,2.5049599574881425,2.634490231922206
A,60,2.832585889420796,1.7155321584154897
A,13,2.906811013082529,1.7695467100513567
C,10,1.4079604655283142,1.8932093665007468
D,49,2.821115038696129,2.887178898544831
A,88,2.7112543161706766,2.9972551125830664
C,100,1.7585117135233093,1.3465000294121539
A,61,2.1162004123096256,1.5005825048735155
D,38,1.3920532307168534,2.606881597225633
D,47,2.0605525418778714,1.997183530939528
C,85,1.2144864321797928,1.587467996967694
B,51,3.1096745381592754,1.819753478081787
A,48,3.0235584835286295,2.4194491206367537
A,96,2.249963909004525,2.93308731876356
A,13,1.645765068837442,1.597164820891395
D,28,2.28140217511288,2.1125175775147484
C,4,3.3252126675660625,2.3310309283084023
D,6,1.9545431425103854,1.7025109433303767
A,89,2.4980364222190343,2.897156945263167
C,78,2.494446441756427,1.8963063458175093
A,74,1.9750180041667704,2.428048347453101
C,6,1.9449031619250656,3.0996547029592314
C,2,3.2004484440290897,3.2917410667743905
D,44,1.5827442763979502,2.9610133441523874
A,20,1.609593147098051,2.181432775324145
D,74,2.5998107162305626,3.2515685856759733
D,39,2.6534549295626038,2.665307861027178
A,40,1.6136196783998773,1.0946559027439582
B,71,3.412400137048703,1.7357370802114964
A,37,1.7878385882042909,1.6971126271888084
C,97,2.082751230944019,2.568740940904418
A,18,1.3795016097627375,1.8988733135078726
A,14,1.586941582781494,2.8368372837871743
B,22,2.5804215189830275,2.901460515383364
D,33,3.3707684651494088,2.409975567581823
B,3,2.697814780675765,2.4642569351005177
C,83,2.1195945379833363,2.337941676905571
C,77,1.9000190337108809,1.66783821809544
D,44,3.39432329177804,2.9870029074535314
B,81,1.4151537430615464,2.8381059937449455
B,12,1.1381494678975637,2.676536690065482
B,38,1.9141860004250972,3.082825368249115
B,49,2.4971489942293372,1.9756829823352335
C,91,2.2297968054359414,3.214257584278768
D,65,3.2674515809432405,2.1304683272427556
C,87,3.1882506592972186,1.5660081940546222
D,1,2.7648330444337392,3.0708208475976444
B,20,1.3159477691320693,1.8494679002402297
A,44,3.10529308278904,1.684010063910211
C,30,2.029751951110307,2.7167336131032904
B,16,3.064684669441544,2.4785465649377976
D,6,1.8383438415904183,1.716374666028748
C,28,2.6838411614573507,2.9985296673198465
B,88,1.9636432986309793,2.9953694320829807
A,15,1.7442278689560535,2.186752173567832
A,37,2.2817519275368245,3.2724175000246976
C,78,2.204222937007111,2.4654482790039225
D,15,1.8243400346201604,1.438579476813168
C,34,1.8500333937176627,2.556391193554424
A,68,1.6929345491143464,2.4849299684821826
B,55,2.2827253290085467,2.977900433080957
A,64,2.808576396752261,2.577187023166974
A,35,1.7159747453998835,2.7703203909582386
A,64,1.4982607851828593,1.4460402488294954
D,72,2.9679991402600505,2.4678607885827826
D,60,2.6166005214476273,2.96047523202527
C,86,2.4495070883653836,3.005376100225614
D,74,2.1791509860877207,3.0003698858682135
B,81,3.2355604539970906,1.597922817883152
B,92,2.1675702067868814,1.5276520208845565
A,56,2.389274111854076,1.9070474656104028
D,50,1.217362082581733,2.6817466394607896
B,100,1.8636806245266957,2.067210161826803
A,53,2.4377916514817803,1.5817010502168944
B,77,2.9536707135614253,1.1835985393975406
D,90,1.7383184836500394,1.5834518510275222
A,12,1.4631567662004588,2.7008728870871708
B,31,3.04091017946027,2.538156773397425
C,29,1.9153879981163637,2.365389221634791
C,100,2.0768378087225057,2.287205716512367
D,35,2.3109910610721522,2.7859880241855666
D,65,1.7537105233144248,3.244608059926487
B,75,1.9768722429782328,1.7796167803779506
C,78,2.667026962216036,2.442021832166706
A,95,2.257634844874299,2.2212342890132257
C,18,1.2368209615861716,2.6092297236064765
C,83,1.9464168637232653,2.498235983148164
D,34,1.60339164366348,1.5869497428957235
B,29,2.5950168799302045,1.8135239733782624
D,50,2.3245829600960093,2.9589049501591256
C,38,1.9845421037651823,1.7363789040853956
B,88,2.5124538085530146,1.7661595528217036
A,6,1.8674734846239827,2.569974225715483
D,87,2.276339897119602,1.977758796562766
C,42,2.047707907382306,2.1581295171302854
B,77,2.312001830770244,2.301216671764459
C,38,1.4269550164188212,1.617646337484387
B,9,1.3823654341239937,1.4143019917738433
A,47,3.246585531553887,2.2162391206799423
C,1,1.9413810676185042,1.7073897505258608
D,44,2.6384851978344566,2.708889602189801
A,33,1.2876426756230488,1.2834977809909953
D,45,2.657519646896412,2.1485833923654445
B,41,1.6718174326470985,2.0510827083063408
B,88,1.7540633592318813,2.2063451828591085
A,95,2.7464568765310933,1.3370198716196846
D,17,2.37663265932912,1.495364681436554
B,2,1.8725648628812954,2.3745427648473503
B,40,2.6650153417826723,1.1923734854079817
C,66,1.485201372766125,2.5537942165832117
C,1,1.664358556061247,1.6787583712006102
C,21,2.8520974111801682,2.1822355380134506
C,32,2.689333683259566,2.169906386480311
D,98,2.3535723259947794,2.1890932264374228
D,6,1.447826202475822,1.226528377942353
B,94,2.108936703591508,2.3864454347478348
D,78,2.3518779940683343,1.8150369325360756
C,41,2.6045791657182855,2.508734619604408
D,10,1.9565183572593807,2.917033188305578
B,59,1.6676254593989095,2.2680319186152977
D,93,2.2286120424892335,2.6804138986337267
A,2,3.3510679610643663,2.2401370763211257
D,24,2.0934098583749785,3.2939376986545845
C,90,2.097145581682303,3.41650177655746
D,76,2.23595443581678,1.8843283537250215
D,94,1.6446112681506655,2.762684398301678
B,48,2.8414560255613988,2.854507731306405
D,66,3.0199998440609024,1.5705682945833412
C,57,1.5036138612342134,2.38746320264904
B,96,1.7114867247800738,2.447956497609151
B,93,2.6849607812676,1.3910943190074012
B,36,2.310163299846338,2.0329473012271078
D,51,3.327170750311962,3.119460403110551
A,36,1.1503172483363178,2.719591218441067
A,41,1.9197954054778466,1.2054341455545479
C,86,1.427908559990911,2.786711661490292
A,63,3.0710709693618385,1.6110620855921007
D,32,1.598088123398627,1.705231927337518
D,57,2.759599716529195,2.1579669022847465
B,1,2.161759006606047,1.6007499589595138
A,45,2.070523031826748,1.3408782106814299
B,58,2.0073823895442566,3.3338506205838354
C,68,1.5962327027440701,1.4727407687937184
D,43,3.2667961866414665,2.057081345246428
A,10,2.4917826373163647,2.0410235626298974
D,20,2.672282454314987,1.2978438465671172
D,48,3.0311788150183183,3.186325446828967
A,26,3.0036345113108815,1.569637366629605
B,61,1.0953073512146867,2.4980861897756337
A,77,2.8730015535918745,1.3853778462122273
B,29,2.7391112929633543,3.3465455495889054
C,92,3.0239288505747277,2.0799985911555017
D,6,1.9813710426086635,1.919886643487385
B,13,3.0380129657309074,3.0927813780290005
B,82,1.17574336432709,2.488595153302352
B,22,1.5642496940856292,3.0212209330386544
B,74,2.9922195184262392,2.0008291793274555
A,33,3.1474312492253036,1.1727376291887641
D,29,1.6874925289246585,2.780028872514996
D,79,1.920099316474809,1.7978708020612446
C,45,2.226968218468274,2.4399706815598496
C,8,2.314109335292769,1.9920195989400904
D,25,3.418892690872477,1.2412459275691239
A,95,1.7522499770828612,2.754769914378857
C,70,1.6801962602225837,1.974925554152688
A,61,1.95146892871004,2.5626002001115875
B,99,2.7191917659012876,2.217315876908713
D,75,2.8523188752343374,2.2490379840243424
A,82,2.811466500806522,2.6871580595577207
D,88,1.4756027971843384,2.679379928016044
C,36,2.389993565167435,1.5979998812678815
C,72,2.0205844612039607,3.097414036770071
D,77,1.616379156613899,1.6685352937387607
C,90,2.4156808375824177,1.8286383566449906
D,51,3.2892674012014966,2.401429119642029
B,53,1.8980112101737538,1.887649254765781
B,53,1.5333890296100396,1.7958512497851695
A,65,3.185216105345649,1.5881054539675328
C,8,2.718035144126546,2.3691293870913417
B,66,3.1326264958402947,2.344014483858632
A,29,1.471467997199879,2.181198238068426
A,69,2.528473194535186,1.9431699933345352
C,55,2.5390373750420663,3.150029468381373
C,73,2.053404139531615,1.9561495238042172
A,74,1.5089664956154678,1.6396730647936955
C,39,1.6891423173454359,1.285427863932508
A,1,1.9333687503856245,3.047900036050148
C,51,1.9089042852319402,1.317061960565807
A,57,3.0150947857287806,2.682133717224202
C,55,2.1725369045545397,1.6158419479471946
B,10,1.7316964639720014,2.486678474822301
C,6,2.0614971103215116,2.846966844416656
C,50,1.9750919314805664,1.5588501372388186
B,24,2.371613882092871,3.2463924117323515
B,61,2.0286511373959524,1.528063096951579
C,44,3.4165398222911167,1.1051296287707828
B,64,2.807493150612784,2.3267103475735986
D,35,1.605820245357997,2.7252926967146105
A,20,1.2458333290453147,2.679312719891734
B,75,2.051363235235467,2.9075370953342716
B,18,1.8927264596241642,1.8492298064348318
C,53,3.008141556402388,1.4943351502837425
A,71,2.7906252109072764,3.042762556329136
C,95,1.9279150639801328,1.6553756975657092
C,33,1.7997462035374197,2.9578034534978586
C,80,2.652129770538531,2.162338219009013
C,61,2.713032872958779,2.986534094248364
A,26,3.211545365616621,1.814968669097677
B,14,1.5025067524747437,2.396480952375461
B,17,3.0523246865086433,1.936373174691747
D,76,2.8565454519731945,2.216788281688383
C,21,1.5558191668216343,1.6526739658685392
D,16,2.90450589720975,2.1720496198915242
C,31,2.908935951355107,1.2372698345484434
D,69,2.5959384131351206,2.632380170689558
B,59,2.897055134525409,1.7218284449035703
C,19,2.031393978857166,3.005920320562217
B,70,1.4813010619199187,1.4172063796297745
C,2,3.0904467837290603,2.53995137545339
C,34,2.813316775288288,1.5360867878533595
C,23,2.90997810627614,1.87082472794982
A,69,2.9556133359784003,2.9396040058974475
C,19,2.3576625436114877,2.9193211047359466
B,24,1.8296144996020254,1.2579094555350203
C,55,2.037761856863168,1.1587232011524358
D,9,1.6094037230606721,2.095565577114769
B,16,2.63492308203988,2.0662998933292487
C,37,1.7785356486473336,2.902992564671982
A,8,2.6918626647716932,2.367954884255268
A,44,2.6243763470746275,2.3356559255295224
B,33,3.268973762131787,1.9458474998305726
B,48,1.0865027959723375,2.8954155355920697
C,8,2.3072730274822457,2.8844642153389137
A,27,1.4723864468794199,1.3194873688746773
B,32,1.792194384721635,2.6111443881456444
C,88,1.8553239096451932,3.1367346405443417
B,41,2.7722181967916675,1.5093258560029068
B,81,2.555829644398523,2.5298498007678005
C,17,2.0862094856375926,3.19322178430024
A,46,2.82568514228443,1.653921658729834
D,92,2.358494932309942,1.4423194304237101
A,29,1.8989718884316666,2.397705680217907
A,92,2.856575022501136,2.2216809171110476
B,53,1.8232151255450624,2.281797674816146
A,93,2.557365912758688,1.4034797347559338
A,65,1.8602951199355584,2.4753938891161456
A,65,1.5131074906396678,2.460147409781572
A,100,1.680242347463725,2.9069215063892737
D,22,3.1521320155701815,2.8189694338165037
A,66,2.278379008124767,2.7678083344908164
C,88,1.1771820121466408,2.0504773144264434
A,83,2.8611321880401306,1.5777476633932908
B,45,3.110929198649937,1.9948319677436888
A,55,2.4531536906826568,2.6335991590368697
D,44,2.210126884229758,2.2607376893861972
C,87,2.8002981190288874,1.356928759395988
B,10,1.5780572278180736,1.3439070678801806
A,68,2.135435707525521,1.7702095201770272
B,21,1.664493953559192,3.219415315800662
C,55,2.7933570145906046,1.3437360666598743
A,92,2.213347233484658,2.192669512090438
B,48,3.0395222317360195,2.470714554807073
D,14,2.0180961383075573,3.0532415712264287
D,31,1.9555662085056735,2.2122587744688986
C,96,1.310071962293946,2.059556730095929
B,32,1.3181275860338217,1.5978481366223234
D,19,2.078479353095254,1.728579069895789
B,82,2.353324850416863,1.5373396444754706
A,74,2.1328527883876123,1.5627267655986352
D,98,2.984039086874395,2.3978834760661285
D,26,2.3844358905372207,2.3353315844934057
D,42,3.31331557640183,1.631304656073186
C,11,2.4612607875213857,1.4061742922172376
B,77,2.0430154863341037,2.893837415002021
A,9,2.264495911215533,2.5925179078814096
A,16,1.516029713733869,1.6148094696510076
D,9,1.4119956634357929,2.845363393423541
C,29,2.1491909855033517,1.689271437287747
A,86,3.318037416234197,3.21088117293
C,29,1.2534841967436923,2.8622068999433976
D,61,2.5740671489076115,2.310298736699332
B,55,2.444058292413267,1.700328637446715
A,99,2.6866857584870347,2.1522097864212433
D,8,1.381215774159573,2.9739082087982514
D,10,1.1416337984898113,1.6288875592011225
B,49,3.1181279573078027,2.575623615963281
B,48,3.3636196162343897,1.4854799155488805
A,88,2.490432236311653,2.6701765115702676
C,16,2.1126301759699677,1.6048676748110366
C,37,2.0381120342657097,2.7207202608540055
C,86,3.1970650055640784,2.2618269578531165
D,94,2.60669101617852,1.9742399498871959
A,54,1.4394799198726957,1.3040585590270168
B,74,2.1580851005055304,2.575754588905631
C,54,2.746716118937089,1.5583459060086156
C,1,1.3935333291677894,2.0106848469978833
D,97,3.187977958719844,1.6114806821378616
A,40,2.849871378201289,2.793909196051009
A,2,1.8519770497600583,1.9299647438275225
D,53,3.157063404433167,1.431281097521642
B,82,2.986349575596592,2.4032350645416543
D,45,1.7348075817760584,3.026730859783548
C,40,1.4744560512864167,1.5167310330995485
A,100,3.1287403480759743,2.5016478343545163
C,88,3.0461267406098296,2.73591963437241
D,52,1.8359870270503247,1.399366889883157
C,38,2.284356098729406,2.4287347201355045
A,42,2.2631590862689515,2.636109099567169
A,45,2.3446093527076037,2.2566199204511603
C,24,1.9653909310903241,2.4993476224740365
C,66,3.2225212390083744,2.39313996109109
A,19,1.5580155758688354,2.067253335533705
D,3,2.4648907607124038,1.9409381524059919
A,61,3.2185765531474066,2.963263225120908
D,96,2.102340352983153,2.6445590027026427
B,20,1.853371977642296,2.6139299343998545
D,36,1.4463664603676591,1.572875860782028
D,76,2.5066702558867724,1.5277978171223192
A,86,2.3515499519596026,2.738467411336667
A,73,3.225092927496633,2.1788544424659806
A,54,2.6713477182219565,2.723039899088975
B,54,2.2323020513157705,2.654847791922751
B,4,2.95791243760129,2.5929010109517856
C,20,1.5380295095223055,1.570370760989496
B,16,1.4583873523584603,1.606218551825381
D,91,2.234655378977855,2.134526199983997
B,45,2.4772430451653453,2.699405240861205
D,85,2.3418619891603947,2.857644539088209
C,16,3.223754935234254,1.6568760230943915
B,28,2.6221892494758814,2.9125889732879857
B,17,1.5360534791671778,1.9209713939087798
A,22,2.482945395678463,3.2239176974275523
D,25,1.5456689694869439,1.6610657340545751
B,54,2.769154660050912,1.4436813265161812
D,99,1.169864556290693,1.5631245221162544
D,34,2.3276196723113505,1.717767811882703
A,77,2.8617817063235362,1.7504624183992434
A,70,2.3950234812947895,1.7335778843442764
B,94,1.8934128395632266,2.848633290794421
C,99,1.2321068572786333,1.5623447599016957
D,36,2.6451446966721286,2.701323556715338
D,38,1.6510463043812327,3.103263246106223
B,59,2.148900015405014,1.4588628685182854
A,51,1.2385198107173268,2.4857022104067243
A,67,2.206885323824773,1.4310985687653919
D,83,2.4716830720680982,2.6503833276376882
D,12,2.063733266471768,2.0770223713101976
A,63,2.067376037805595,1.9519626870087898
A,35,2.799374257484541,3.0712367487006897
A,33,2.1256484118289185,1.4737076985832351
B,40,3.0306381841016905,2.0811616507273643
A,70,2.0085939434253683,2.54568210756386
D,48,2.755480904298217,2.8535718978851436
C,74,3.1086028188814625,1.3457012473422818
A,100,2.4472994861715662,2.906768951855152
C,37,2.2586259815444354,2.9100525711327427
C,79,1.3361125851602031,2.5378103086228494
B,72,2.766049901880192,2.2219322031031448
B,54,2.3415442417306824,1.2403824572395765
A,40,2.4116739663423963,2.8746706027128583
C,75,2.680324357022787,2.6238212969544388
B,59,2.4128391408637193,1.5023462651511281
D,82,1.6499002470830888,1.4140995544757566
A,81,2.9391001299349377,1.26789430802225
A,72,1.4807703245550325,1.524353706909446
D,100,1.6304850565708615,1.3199398578271024
D,27,3.165697048321231,1.9530844284215618
D,33,2.1530528385301415,3.1466453733409536
B,84,2.8690610366854226,1.628350923458345
B,74,1.7383934116352229,2.4757512253276452
A,53,1.9573655589927297,3.0096832716630533
A,80,1.711031242179211,2.092520871917982
B,23,2.7612102368191906,2.184216312725668
B,27,3.3993217681913075,1.829450940822938
B,23,1.9697394820166318,1.9400041120018094
D,60,1.6216197049482368,2.7382572390108417
D,39,2.476226067843557,2.964428049998565
C,10,2.2268007707764097,1.4795555962899165
D,24,2.4936605668819927,1.505277129160418
C,94,1.6939524222921842,2.7076722613507638
D,73,2.0533880324627356,3.134813366508202
C,59,1.2258802209232154,2.95621716557065
A,17,2.1113871339356534,3.0612409954991975
C,92,1.6430437172674472,2.406568799209863
B,34,2.6319505497135465,3.4086378433911686
B,45,1.4618942778940327,2.30759905889923
B,93,3.000481544995192,2.459319901127215
B,13,2.1719262841982454,1.959197388679492
D,55,1.4813000230087607,1.4192350958658615
C,3,1.1531545280443798,3.014060625440078
B,24,1.3875591614767,2.7600529021273457
D,44,1.5268917050775006,2.1597896809686326
C,47,2.6804837239340653,1.8103411658761845
D,19,1.6209194106375495,2.4687819051792297
D,50,1.1978384284452628,2.8705614720468784
C,67,2.22195658518593,1.3397144617226533
D,60,1.6624094176373636,2.094092022464523
A,56,2.7080993308527725,1.230702288148395
D,83,2.1689649103331803,2.329849056126234
C,70,1.823007700344633,2.617060112999806
B,34,2.3911745409013045,1.0903199969585888
D,40,3.076050250710784,1.3686427200239124
C,85,2.33368847799014,1.5659656238184412
C,71,2.0444333312658456,1.800144753189827
A,45,2.6441382240289073,1.2172165396547325
C,3,2.087703122060671,1.7676210476022747
B,60,2.834745741234308,2.627500445505621
B,97,2.638297291387867,1.3586474652617158
D,12,2.6464762850881995,2.559005843148293
C,64,2.8291483025620354,2.049077608697528
C,45,1.700675954421003,2.5503853960821754
B,20,2.1499284827836314,3.177808215745302
A,55,1.3041710285894608,3.455503001211912
A,93,1.2521462540659454,2.925386702834647
A,68,2.400042329472632,2.5008703023543446
D,30,2.495563942784306,1.8739334063304456
B,37,1.9576867024867384,3.2684600716205208
B,65,2.892429111202323,3.0412515791226067
A,83,1.5498146233744539,1.9855242643367519
D,15,1.9446928419893061,3.1394571452160336
D,33,1.9297938210595493,2.7194689033920545
B,49,2.6152527087795674,1.1283189546940164
A,84,2.3417317774068023,3.3459108128164905
A,58,2.1271481778216637,3.1272291698169297
C,94,1.577670203312598,2.115285657767507
A,36,2.5532606795080763,1.6371162738110274
A,54,1.3065982989628255,2.1521284438929555
D,84,1.9675479699753387,1.1619816669276724
B,48,1.3758938621231669,2.8357212499162023
B,9,2.919594442877589,1.9843663248763777
B,93,2.840068226241219,2.454454784396721
A,2,2.6224440635735133,1.5365718809503022
C,90,2.271019812253989,2.7211034307025215
A,55,2.056438733832988,1.5630617395362454
B,99,2.829826001026504,2.245934361707695
A,64,2.05580292847049,2.7273471009125636
A,55,2.1222635889224395,1.5923901924845167
C,78,1.8890953658834366,2.67009595570015
B,61,2.137192789410395,1.6899175088149563
B,58,1.5872497121178553,1.394490573496359
C,3,1.7742702984463754,1.6615608911413164
A,20,2.0220267956587357,2.8858338701163038
B,42,2.089252549401698,1.4896657620527127
C,81,2.0367683714474705,2.8362172030680917
B,72,2.22182822115705,1.1521955655090543
C,16,2.6855508436825177,2.095287314725462
C,87,2.4306573293418863,2.121762155247489
D,17,1.5594860782255304,3.304182746887149
B,63,1.3590371084049497,2.228487926843597
C,99,1.1146950330279424,2.6865549939367517
A,41,2.6525083426082476,2.0661675490412077
B,58,2.363634900541622,1.8426774980100058
C,72,1.7173501615745133,1.3264871036327393
D,1,2.804577082809439,1.2738905643389278
D,65,1.7218133506086102,1.568526696283748
D,53,1.1816355423585954,2.291506631079485
A,11,2.717000676124451,1.5737592490216765
A,19,3.089464673790716,3.157395583050965
D,63,1.9680364282713765,1.756619520564302
A,17,2.358907562471043,1.2166895071467296
B,100,2.0839012852162626,2.4192094849774266
B,16,1.7037886036434773,2.394686455454604
A,29,1.5946347816805746,1.8897838662738249
A,41,3.135355941567237,2.8912289783211462
A,32,2.0639587489722135,2.315010670266136
C,93,3.4327528180487628,2.2007404747740087
D,84,2.3114175760310087,3.093681367272641
B,73,1.584464734698009,2.4468442370634875
D,15,2.483165598720284,2.9156557318809404
B,38,1.3910450806133796,2.100330419200587
A,41,1.578136127367296,2.791455244529682
D,81,2.123633233059213,1.93708976990896
B,52,1.8529677720775148,1.4921135188080705
B,6,1.6261195329932836,1.82065608302022
B,89,2.312019379468312,1.853423338413804
A,3,2.9486516739251987,2.136737859291475
A,20,1.2596778628131813,2.6337783478134233
C,95,2.196971475282758,2.73623236824808
B,26,2.9005455214060536,2.0831285545168488
A,2,1.2771958264580414,1.5944525251136417
C,99,3.197505727823072,2.2643701458279613
A,43,2.7142250789941227,3.23791437835032
B,89,2.112616633459547,2.935134323000577
A,75,3.044523000283629,3.019182917244486
D,73,2.9159185630558824,2.6998891573303143
C,92,1.507398195490529,2.6122963846435714
A,10,1.9862471348185111,2.942129822558286
D,67,1.933481685801678,2.1954185581277144
D,20,1.923231753685717,2.825050642090445
B,25,2.3445235362941377,2.097364231934187
A,83,2.821821375199401,2.2882096736648894
C,17,2.8335337255698714,3.0048396803826716
C,53,3.2125929857883104,1.9632118623514798
A,1,2.7435254034461978,1.9143394882142362
B,38,2.9067302795278573,2.3031952440843426
D,27,1.1357254911197878,2.6561822890526123
B,45,2.401716782344495,1.8758255086928712
A,57,1.4589150803816242,2.540240660081369
A,100,1.193454106222198,2.3350309369481845
D,15,1.479678409950183,1.5554315320882588
B,73,2.944877800051919,3.391130046215347
A,35,2.0667130956297965,2.2149158803715125
D,73,1.5637586969984776,2.792504912976993
D,68,2.6870293873203384,3.439528515126022
D,85,3.0335915002937472,3.002952068020637
B,4,2.7225814940341397,2.5062764226317826
C,92,2.8688280097003975,1.8072358326169429
D,25,2.329079218765088,3.1194315006782927
D,29,1.951201800555423,2.0968050777383445
D,77,1.7716517006418142,2.158229139284853
B,48,1.795153076504453,2.7455331736000725
D,91,2.5410168569174507,1.5813707603194498
A,9,1.9810413803311582,1.6407451193800942
C,39,2.569318241915272,1.543615490095696
C,37,2.0201021976386566,1.8997658614730784
D,25,2.949455295273681,3.201494926176691
B,50,2.3188228150427275,3.4857582322703924
A,19,1.7978434965792558,1.9808596272210788
A,91,2.693200282872568,1.992537357188373
C,8,1.4396520617259816,2.757359101537
C,75,2.7199330884020907,2.158795501247853
B,55,3.0903521428554663,2.398972884302775
C,96,1.417918186360661,2.9015985766363506
D,11,1.8882801404428302,1.3119368748848639
A,63,1.4424757885103547,1.6786476897773954
